,ID,Age,Block,Gender,Vision,LicenseMonths,frameidx,trackindex,trialn,currtime,midlinepts,SWA,posx,posz,yaw,yaw_d,yawrate,steeringbias,autoflag,sectiontype,sectionorder,sectioncount,trialtype,obstaclecolour,obstacleoffset
30,12000.0,99.0,99.0,99.0,99.0,99.0,30.0,1067.0,0.0,8.269019980487993,30000.0,0.006000000052154064,-24.995960235595703,24.26666259765625,0.1120000034570694,-0.0034999847412109375,-0.20936911249901333,0.004408203371116132,0.0,0.0,0.0,0.0,0.0,0.0,0.5
31,12000.0,99.0,99.0,99.0,99.0,99.0,31.0,1100.0,0.0,8.285785394490272,30000.0,0.006000000052154064,-24.995698928833008,24.399995803833008,0.11550001800060272,-0.003500014543533325,-0.20807465554568674,0.004323952186762882,0.0,0.0,0.0,0.0,0.0,0.0,0.5
32,12000.0,99.0,99.0,99.0,99.0,99.0,32.0,1133.0,0.0,8.302548091783706,30000.0,0.006000000052154064,-24.99542999267578,24.533329010009766,0.11900000274181366,-0.0034999847412109375,-0.209202898567314,0.004653163518222247,0.0,0.0,0.0,0.0,0.0,0.0,0.5
33,12000.0,99.0,99.0,99.0,99.0,99.0,33.0,1167.0,0.0,8.319253134478295,30000.0,0.006000000052154064,-24.995153427124023,24.666662216186523,0.12250000238418579,-0.0034999996423721313,-0.2099804562784303,0.005171649628212511,0.0,0.0,0.0,0.0,0.0,0.0,0.5
34,12000.0,99.0,99.0,99.0,99.0,99.0,34.0,1200.0,0.0,8.335698580549813,30000.0,0.006000000052154064,-24.994869232177734,24.79999542236328,0.12600000202655792,-0.0034999996423721313,-0.21252837977232597,0.005153604608273148,0.0,0.0,0.0,0.0,0.0,0.0,0.5
35,12000.0,99.0,99.0,99.0,99.0,99.0,35.0,1233.0,0.0,8.352328762822866,30000.0,0.006000000052154064,-24.99457550048828,24.93332862854004,0.12950000166893005,-0.0034999996423721313,-0.2100337073677935,0.005488447265454127,0.0,0.0,0.0,0.0,0.0,0.0,0.5
36,12000.0,99.0,99.0,99.0,99.0,99.0,36.0,1267.0,0.0,8.369138549736299,30000.0,0.006000000052154064,-24.994274139404297,25.066661834716797,0.13300000131130219,-0.0034999996423721313,-0.20893613506152356,0.006015776216300142,0.0,0.0,0.0,0.0,0.0,0.0,0.5
37,12000.0,99.0,99.0,99.0,99.0,99.0,37.0,1300.0,0.0,8.38570413471012,30000.0,0.006000000052154064,-24.99396514892578,25.199995040893555,0.1365000158548355,-0.003500014543533325,-0.21185361459288712,0.00605764509981804,0.0,0.0,0.0,0.0,0.0,0.0,0.5
38,12000.0,99.0,99.0,99.0,99.0,99.0,38.0,1333.0,0.0,8.402311979599327,30000.0,0.006000000052154064,-24.9936466217041,25.333328247070312,0.14000000059604645,-0.0034999847412109375,-0.20915006764663976,0.006402923615454787,0.0,0.0,0.0,0.0,0.0,0.0,0.5
39,12000.0,99.0,99.0,99.0,99.0,99.0,39.0,1367.0,0.0,8.41915104659699,30000.0,0.006000000052154064,-24.99332046508789,25.46666145324707,0.14350000023841858,-0.0034999996423721313,-0.21077823696125741,0.006940527733970265,0.0,0.0,0.0,0.0,0.0,0.0,0.5
40,12000.0,99.0,99.0,99.0,99.0,99.0,40.0,1400.0,0.0,8.435456733091204,30000.0,0.006000000052154064,-24.99298667907715,25.599994659423828,0.1469999998807907,-0.0034999996423721313,-0.21010601991880282,0.007036074449690589,0.0,0.0,0.0,0.0,0.0,0.0,0.5
41,12000.0,99.0,99.0,99.0,99.0,99.0,41.0,1433.0,0.0,8.452244786333868,30000.0,0.006000000052154064,-24.992645263671875,25.733327865600586,0.15049999952316284,-0.0034999996423721313,-0.21051036338488105,0.007393347016387008,0.0,0.0,0.0,0.0,0.0,0.0,0.5
42,12000.0,99.0,99.0,99.0,99.0,99.0,42.0,1467.0,0.0,8.469270098815757,30000.0,0.006000000052154064,-24.992294311523438,25.866661071777344,0.15400001406669617,-0.003500014543533325,-0.20852369715462202,0.00794268783944564,0.0,0.0,0.0,0.0,0.0,0.0,0.5
43,12000.0,99.0,99.0,99.0,99.0,99.0,43.0,1500.0,0.0,8.485738485984196,30000.0,0.006000000052154064,-24.99193572998047,25.9999942779541,0.1574999988079071,-0.0034999847412109375,-0.20975544430326015,0.00808699096341238,0.0,0.0,0.0,0.0,0.0,0.0,0.5
44,12000.0,99.0,99.0,99.0,99.0,99.0,44.0,1533.0,0.0,8.502331841759558,30000.0,0.006000000052154064,-24.99156951904297,26.13332748413086,0.16100001335144043,-0.003500014543533325,-0.2097837958474039,0.00846068102351459,0.0,0.0,0.0,0.0,0.0,0.0,0.5
45,12000.0,99.0,99.0,99.0,99.0,99.0,45.0,1567.0,0.0,8.519072805382223,30000.0,0.006000000052154064,-24.991195678710938,26.266660690307617,0.16449999809265137,-0.0034999847412109375,-0.2098047851297404,0.009021192115436316,0.0,0.0,0.0,0.0,0.0,0.0,0.5
46,12000.0,99.0,99.0,99.0,99.0,99.0,46.0,1600.0,0.0,8.535689102254507,30000.0,0.006000000052154064,-24.990812301635742,26.399993896484375,0.1679999977350235,-0.0034999996423721313,-0.21011363466293925,0.009210392700591263,0.0,0.0,0.0,0.0,0.0,0.0,0.5
47,12000.0,99.0,99.0,99.0,99.0,99.0,47.0,1633.0,0.0,8.552421613894094,30000.0,0.006000000052154064,-24.990421295166016,26.533327102661133,0.17150001227855682,-0.003500014543533325,-0.2090085835367168,0.00960237694792779,0.0,0.0,0.0,0.0,0.0,0.0,0.5
48,12000.0,99.0,99.0,99.0,99.0,99.0,48.0,1666.0,0.0,8.569052701736762,30000.0,0.006000000052154064,-24.990022659301758,26.66666030883789,0.17500001192092896,-0.0034999996423721313,-0.21157052067802778,0.010174612233019591,0.0,0.0,0.0,0.0,0.0,0.0,0.5
49,12000.0,99.0,99.0,99.0,99.0,99.0,49.0,1700.0,0.0,8.585781892954428,30000.0,0.006000000052154064,-24.989614486694336,26.79999351501465,0.1785000115633011,-0.0034999996423721313,-0.2096577248524346,0.01040818147579874,0.0,0.0,0.0,0.0,0.0,0.0,0.5
50,12000.0,99.0,99.0,99.0,99.0,99.0,50.0,1733.0,0.0,8.602342950080173,30000.0,0.006000000052154064,-24.989198684692383,26.933326721191406,0.18199999630451202,-0.0034999847412109375,-0.2097175056105331,0.010819874012167162,0.0,0.0,0.0,0.0,0.0,0.0,0.5
51,12000.0,99.0,99.0,99.0,99.0,99.0,51.0,1766.0,0.0,8.619070933871685,30000.0,0.006000000052154064,-24.9887752532959,27.066659927368164,0.18549999594688416,-0.0034999996423721313,-0.21052565210326069,0.011393460042166782,0.0,0.0,0.0,0.0,0.0,0.0,0.5
52,12000.0,99.0,99.0,99.0,99.0,99.0,52.0,1800.0,0.0,8.635704436566659,30000.0,0.006000000052154064,-24.988344192504883,27.199993133544922,0.18900001049041748,-0.003500014543533325,-0.20990152390084937,0.01167845400261397,0.0,0.0,0.0,0.0,0.0,0.0,0.5
53,12000.0,99.0,99.0,99.0,99.0,99.0,53.0,1833.0,0.0,8.652498828796631,30000.0,0.006000000052154064,-24.987903594970703,27.33332633972168,0.19249999523162842,-0.0034999847412109375,-0.20991873721725812,0.012110934826878715,0.0,0.0,0.0,0.0,0.0,0.0,0.5
54,12000.0,99.0,99.0,99.0,99.0,99.0,54.0,1866.0,0.0,8.669081619593145,30000.0,0.006000000052154064,-24.987455368041992,27.466659545898438,0.19600000977516174,-0.003500014543533325,-0.20968895001957755,0.012689666369655437,0.0,0.0,0.0,0.0,0.0,0.0,0.5
55,12000.0,99.0,99.0,99.0,99.0,99.0,55.0,1900.0,0.0,8.68575225064235,30000.0,0.006000000052154064,-24.98699951171875,27.599992752075195,0.1994999796152115,-0.0034999698400497437,-0.21063476820083094,0.013023113359260865,0.0,0.0,0.0,0.0,0.0,0.0,0.5
56,12000.0,99.0,99.0,99.0,99.0,99.0,56.0,1933.0,0.0,8.702394205320402,30000.0,0.006000000052154064,-24.986536026000977,27.733325958251953,0.203000009059906,-0.003500029444694519,-0.2095950822531347,0.013475312688408195,0.0,0.0,0.0,0.0,0.0,0.0,0.5
57,12000.0,99.0,99.0,99.0,99.0,99.0,57.0,1966.0,0.0,8.718939867762687,30000.0,0.006000000052154064,-24.98606300354004,27.86665916442871,0.20650002360343933,-0.003500014543533325,-0.2108788043845959,0.014062248126055324,0.0,0.0,0.0,0.0,0.0,0.0,0.5
58,12000.0,99.0,99.0,99.0,99.0,99.0,58.0,2000.0,0.0,8.7356325343392,30000.0,0.006000000052154064,-24.98558235168457,27.99999237060547,0.21000000834465027,-0.0034999847412109375,-0.20993394018207936,0.014440255448791316,0.0,0.0,0.0,0.0,0.0,0.0,0.5
59,12000.0,99.0,99.0,99.0,99.0,99.0,59.0,2033.0,0.0,8.752293505979175,30000.0,0.006000000052154064,-24.98509407043457,28.133325576782227,0.2135000228881836,-0.003500014543533325,-0.2102516896402676,0.014914730397893082,0.0,0.0,0.0,0.0,0.0,0.0,0.5
60,12000.0,99.0,99.0,99.0,99.0,99.0,60.0,2066.0,0.0,8.769122913567607,30000.0,0.006000000052154064,-24.98459815979004,28.266658782958984,0.21700000762939453,-0.0034999847412109375,-0.20744004741382388,0.015510448294031455,0.0,0.0,0.0,0.0,0.0,0.0,0.5
61,12000.0,99.0,99.0,99.0,99.0,99.0,61.0,2100.0,0.0,8.785796261325657,30000.0,0.006000000052154064,-24.984092712402344,28.399991989135742,0.22050000727176666,-0.0034999996423721313,-0.21047215130221067,0.015929879586097883,0.0,0.0,0.0,0.0,0.0,0.0,0.5
62,12000.0,99.0,99.0,99.0,99.0,99.0,62.0,2133.0,0.0,8.802418897185248,30000.0,0.006000000052154064,-24.983579635620117,28.5333251953125,0.2240000069141388,-0.0034999996423721313,-0.2100679544756835,0.016427144164494627,0.0,0.0,0.0,0.0,0.0,0.0,0.5
63,12000.0,99.0,99.0,99.0,99.0,99.0,63.0,2166.0,0.0,8.819041533044839,30000.0,0.006000000052154064,-24.98305892944336,28.666658401489258,0.22750000655651093,-0.0034999996423721313,-0.21204642956855674,0.01703557543498373,0.0,0.0,0.0,0.0,0.0,0.0,0.5
64,12000.0,99.0,99.0,99.0,99.0,99.0,64.0,2200.0,0.0,8.835520485192125,30000.0,0.006000000052154064,-24.982528686523438,28.799991607666016,0.23100000619888306,-0.0034999996423721313,-0.21060212901843345,0.017493890131009576,0.0,0.0,0.0,0.0,0.0,0.0,0.5
65,12000.0,99.0,99.0,99.0,99.0,99.0,65.0,2233.0,0.0,8.852166364005177,30000.0,0.006000000052154064,-24.981990814208984,28.933324813842773,0.2345000058412552,-0.0034999996423721313,-0.21028892624396128,0.018014355005421825,0.0,0.0,0.0,0.0,0.0,0.0,0.5
66,12000.0,99.0,99.0,99.0,99.0,99.0,66.0,2266.0,0.0,8.869591938257056,30000.0,0.006000000052154064,-24.9814453125,29.0666561126709,0.2380000352859497,-0.003500029444694519,-0.21015350609573613,0.018636995612006258,0.0,0.0,0.0,0.0,0.0,0.0,0.5
67,12000.0,99.0,99.0,99.0,99.0,99.0,67.0,2300.0,0.0,8.885531170913588,30000.0,0.006000000052154064,-24.980892181396484,29.199987411499023,0.24150000512599945,-0.0034999698400497437,-0.20886284694224805,0.01913056780963174,0.0,0.0,0.0,0.0,0.0,0.0,0.5
68,12000.0,99.0,99.0,99.0,99.0,99.0,68.0,2333.0,0.0,8.902316205590866,30000.0,0.006000000052154064,-24.980329513549805,29.33331871032715,0.24500000476837158,-0.0034999996423721313,-0.20986263918984285,0.019674261954378935,0.0,0.0,0.0,0.0,0.0,0.0,0.5
69,12000.0,99.0,99.0,99.0,99.0,99.0,69.0,2366.0,0.0,8.918921937484303,30000.0,0.006000000052154064,-24.979759216308594,29.466650009155273,0.2485000193119049,-0.003500014543533325,-0.2103127073257358,0.020312343196041874,0.0,0.0,0.0,0.0,0.0,0.0,0.5
70,12000.0,99.0,99.0,99.0,99.0,99.0,70.0,2400.0,0.0,8.935695501613122,30000.0,0.006000000052154064,-24.97918128967285,29.5999813079834,0.25200000405311584,-0.0034999847412109375,-0.2091878012952817,0.020841706400531464,0.0,0.0,0.0,0.0,0.0,0.0,0.5
71,12000.0,99.0,99.0,99.0,99.0,99.0,71.0,2433.0,0.0,8.952337456291174,30000.0,0.006000000052154064,-24.978595733642578,29.733312606811523,0.25550001859664917,-0.003500014543533325,-0.20982555519875554,0.021406955627176257,0.0,0.0,0.0,0.0,0.0,0.0,0.5
72,12000.0,99.0,99.0,99.0,99.0,99.0,72.0,2466.0,0.0,8.968970958986148,30000.0,0.006000000052154064,-24.97800064086914,29.86664390563965,0.2590000033378601,-0.0034999847412109375,-0.21107663020087605,0.022061704378817066,0.0,0.0,0.0,0.0,0.0,0.0,0.5
73,12000.0,99.0,99.0,99.0,99.0,99.0,73.0,2500.0,0.0,8.985590274423815,30000.0,0.006000000052154064,-24.977397918701172,29.999975204467773,0.26249998807907104,-0.0034999847412109375,-0.2097744187975183,0.022625306404805187,0.0,0.0,0.0,0.0,0.0,0.0,0.5
74,12000.0,99.0,99.0,99.0,99.0,99.0,74.0,2533.0,0.0,9.002598079226475,30000.0,0.006000000052154064,-24.976787567138672,30.1333065032959,0.26600000262260437,-0.003500014543533325,-0.20758293822229962,0.023214284540652892,0.0,0.0,0.0,0.0,0.0,0.0,0.5
75,12000.0,99.0,99.0,99.0,99.0,99.0,75.0,2566.0,0.0,9.019215281668373,30000.0,0.006000000052154064,-24.976167678833008,30.266637802124023,0.2695000171661377,-0.003500014543533325,-0.2104959730644643,0.023886728913788038,0.0,0.0,0.0,0.0,0.0,0.0,0.5
76,12000.0,99.0,99.0,99.0,99.0,99.0,76.0,2600.0,0.0,9.035837313814888,30000.0,0.006000000052154064,-24.975540161132812,30.39996910095215,0.273000031709671,-0.003500014543533325,-0.2099585365374696,0.02448327520899844,0.0,0.0,0.0,0.0,0.0,0.0,0.5
77,12000.0,99.0,99.0,99.0,99.0,99.0,77.0,2633.0,0.0,9.05242433060294,30000.0,0.006000000052154064,-24.974905014038086,30.533300399780273,0.27650001645088196,-0.0034999847412109375,-0.21013939594751796,0.02509620242378827,0.0,0.0,0.0,0.0,0.0,0.0,0.5
78,12000.0,99.0,99.0,99.0,99.0,99.0,78.0,2666.0,0.0,9.068788879122152,30000.0,0.006000000052154064,-24.974262237548828,30.6666316986084,0.2800000011920929,-0.0034999847412109375,-0.21244959323882706,0.02578531058291713,0.0,0.0,0.0,0.0,0.0,0.0,0.5
79,12000.0,99.0,99.0,99.0,99.0,99.0,79.0,2700.0,0.0,9.085630059115584,30000.0,0.006000000052154064,-24.973609924316406,30.799962997436523,0.2835000157356262,-0.003500014543533325,-0.20907642144112673,0.026413709141674305,0.0,0.0,0.0,0.0,0.0,0.0,0.5
80,12000.0,99.0,99.0,99.0,99.0,99.0,80.0,2733.0,0.0,9.102329064679404,30000.0,0.006000000052154064,-24.972949981689453,30.93329429626465,0.28700003027915955,-0.003500014543533325,-0.20987112981977707,0.027050764986381523,0.0,0.0,0.0,0.0,0.0,0.0,0.5
81,12000.0,99.0,99.0,99.0,99.0,99.0,81.0,2766.0,0.0,9.118778434885922,30000.0,0.006000000052154064,-24.97228240966797,31.066625595092773,0.2905000150203705,-0.0034999847412109375,-0.2114770090135583,0.02775918643179874,0.0,0.0,0.0,0.0,0.0,0.0,0.5
82,12000.0,99.0,99.0,99.0,99.0,99.0,82.0,2800.0,0.0,9.135415559859359,30000.0,0.006000000052154064,-24.971607208251953,31.1999568939209,0.2939999997615814,-0.0034999847412109375,-0.21015843997307646,0.028416609572107145,0.0,0.0,0.0,0.0,0.0,0.0,0.5
83,12000.0,99.0,99.0,99.0,99.0,99.0,83.0,2833.0,0.0,9.152174333017793,30000.0,0.006000000052154064,-24.970922470092773,31.333288192749023,0.29750001430511475,-0.003500014543533325,-0.20973446531152543,0.029077942381462964,0.0,0.0,0.0,0.0,0.0,0.0,0.5
84,12000.0,99.0,99.0,99.0,99.0,99.0,84.0,2866.0,0.0,9.169148329888143,30000.0,0.006000000052154064,-24.970230102539062,31.46661949157715,0.3009999990463257,-0.0034999847412109375,-0.20808408618133542,0.02980631570419813,0.0,0.0,0.0,0.0,0.0,0.0,0.5
85,12000.0,99.0,99.0,99.0,99.0,99.0,85.0,2900.0,0.0,9.185663202963507,30000.0,0.006000000052154064,-24.96953010559082,31.599950790405273,0.3045000433921814,-0.003500044345855713,-0.21080008927132626,0.03049388354619125,0.0,0.0,0.0,0.0,0.0,0.0,0.5
86,12000.0,99.0,99.0,99.0,99.0,99.0,86.0,2933.0,0.0,9.202454576628094,30000.0,0.006000000052154064,-24.968820571899414,31.7332820892334,0.30800002813339233,-0.0034999847412109375,-0.21002520423487625,0.03117961782970086,0.0,0.0,0.0,0.0,0.0,0.0,0.5
87,12000.0,99.0,99.0,99.0,99.0,99.0,87.0,2966.0,0.0,9.219200671811912,30000.0,0.006000000052154064,-24.968103408813477,31.866613388061523,0.31150001287460327,-0.0034999847412109375,-0.20925953275092707,0.03192849018717321,0.0,0.0,0.0,0.0,0.0,0.0,0.5
88,12000.0,99.0,99.0,99.0,99.0,99.0,88.0,3000.0,0.0,9.23595461526573,30000.0,0.006000000052154064,-24.967378616333008,31.99994468688965,0.3149999976158142,-0.0034999847412109375,-0.2083870068869145,0.03264553238459751,0.0,0.0,0.0,0.0,0.0,0.0,0.5
89,12000.0,99.0,99.0,99.0,99.0,99.0,89.0,3033.0,0.0,9.252815415934162,30000.0,0.006000000052154064,-24.966646194458008,32.133277893066406,0.3185000419616699,-0.003500044345855713,-0.20862302147160344,0.033353868046178625,0.0,0.0,0.0,0.0,0.0,0.0,0.5
90,12000.0,99.0,99.0,99.0,99.0,99.0,90.0,3066.0,0.0,9.269323950022217,30000.0,0.006000000052154064,-24.965904235839844,32.26660919189453,0.32199999690055847,-0.00349995493888855,-0.21204372122139922,0.03412378800629423,0.0,0.0,0.0,0.0,0.0,0.0,0.5
91,12000.0,99.0,99.0,99.0,99.0,99.0,91.0,3100.0,0.0,9.285840030523733,30000.0,0.006000000052154064,-24.96515464782715,32.399940490722656,0.3255000412464142,-0.003500044345855713,-0.21082691934926256,0.0348695800768789,0.0,0.0,0.0,0.0,0.0,0.0,0.5
92,12000.0,99.0,99.0,99.0,99.0,99.0,92.0,3133.0,0.0,9.30271320731024,30000.0,0.006000000052154064,-24.964397430419922,32.53327178955078,0.32899999618530273,-0.00349995493888855,-0.20819440350693125,0.035602574368037765,0.0,0.0,0.0,0.0,0.0,0.0,0.5
