,ID,Age,Block,Gender,Vision,LicenseMonths,frameidx,trackindex,trialn,currtime,midlinepts,SWA,posx,posz,yaw,yaw_d,yawrate,steeringbias,autoflag,sectiontype,sectionorder,sectioncount,trialtype,obstaclecolour,obstacleoffset
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5796022858991945,30000.0,0.0,-25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,3.6269140723103375,30000.0,0.0,-25.0,20.133333206176758,0.0,0.0,0.0,-0.0013200048566268663,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,67.0,0.0,3.6310259620771594,30000.0,0.0,-25.0,20.266666412353516,0.0,0.0,0.0,0.001360390326752281,0.0,0.0,0.0,0.0,0.0,0.0,0.25
3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,3.748574935281958,30000.0,0.0,-25.0,20.399999618530273,0.0,0.0,0.0,4.038547012541471e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.25
4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,133.0,0.0,3.752141672140332,30000.0,0.0,-25.0,20.53333282470703,0.0,0.0,0.0,-0.0012796193864978989,0.0,0.0,0.0,0.0,0.0,0.0,0.25
5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,233.0,0.0,3.7812578482699997,30000.0,0.0,-25.0,20.933332443237305,0.0,0.0,0.0,-0.0012392339163724841,0.0,0.0,0.0,0.0,0.0,0.0,0.25
6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,267.0,0.0,3.797964400247281,30000.0,0.0,-25.0,21.066665649414062,0.0,0.0,0.0,0.0014411612670066631,0.0,0.0,0.0,0.0,0.0,0.0,0.25
7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,300.0,0.0,3.8153410737399303,30000.0,0.0,-25.0,21.19999885559082,0.0,0.0,0.0,0.00012115641037979685,0.0,0.0,0.0,0.0,0.0,0.0,0.25
8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,333.0,0.0,3.8316455528079905,30000.0,0.0,-25.0,21.333332061767578,0.0,0.0,0.0,-0.0011988484462470694,0.0,0.0,0.0,0.0,0.0,0.0,0.25
9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,367.0,0.0,3.852869387883237,30000.0,0.0,-25.0,21.466665267944336,0.0,0.0,0.0,0.0014815467371320779,0.0,0.0,0.0,0.0,0.0,0.0,0.25
