,ID,Age,Block,Gender,Vision,LicenseMonths,frameidx,trackindex,trialn,currtime,midlinepts,SWA,posx,posz,yaw,yaw_d,yawrate,steeringbias,autoflag,sectiontype,sectionorder,sectioncount,trialtype,obstaclecolour,obstacleoffset
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40044.0,0.0,77.99992876185692,70011.0,-0.004000000189989805,24.861072540283203,-20.17551040649414,179.89486694335938,0.0023040771484375,0.12586189538985895,0.13892838554593553,0.0,0.0,9.0,3.0,1.0,0.0,0.75
1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40077.0,0.0,78.04870908032764,70011.0,-0.004000000189989805,24.861316680908203,-20.3088436126709,179.89251708984375,0.002349853515625,0.047983615978414565,0.13868570097074792,0.0,0.0,9.0,3.0,1.0,0.0,0.75
2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40111.0,0.0,78.05236788343025,70011.0,-0.004000000189989805,24.8615665435791,-20.442176818847656,179.89016723632812,0.002349853515625,0.6305929462858808,0.13844605351032285,0.0,0.0,9.0,3.0,1.0,0.0,0.75
3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40211.0,0.0,78.08120755897069,70011.0,-0.004000000189989805,24.862350463867188,-20.84217643737793,179.8831787109375,0.006988525390625,0.24196367742310498,0.13766275876632492,0.0,0.0,9.0,3.0,1.0,0.0,0.75
4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40244.0,0.0,78.0978256669822,70011.0,-0.004000000189989805,24.86262321472168,-20.975509643554688,179.88088989257812,0.002288818359375,0.1370829769334899,0.13737804350646965,0.0,0.0,9.0,3.0,1.0,0.0,0.75
5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40277.0,0.0,78.1145385579468,70011.0,-0.004000000189989805,24.862899780273438,-21.108842849731445,179.87847900390625,0.002410888671875,0.14433144443369408,0.13710217405153466,0.0,0.0,9.0,3.0,1.0,0.0,0.75
6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40311.0,0.0,78.13143890182177,70011.0,-0.004000000189989805,24.863182067871094,-21.242176055908203,179.87619018554688,0.002288818359375,0.13696659507085274,0.13683180421674576,0.0,0.0,9.0,3.0,1.0,0.0,0.75
7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,40344.0,0.0,78.14792117439097,70011.0,-0.004000000189989805,24.86347007751465,-21.37550926208496,179.87384033203125,0.002349853515625,0.14149571808484487,0.13653136840918778,0.0,0.0,9.0,3.0,1.0,0.0,0.75
8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40377.0,0.0,78.16479586046017,70011.0,-0.004000000189989805,24.8637638092041,-21.50884246826172,179.8715362548828,0.0023040771484375,0.13741305731650974,0.1362379465005919,0.0,0.0,9.0,3.0,1.0,0.0,0.75
9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,40411.0,0.0,78.18147403792284,70011.0,-0.004000000189989805,24.864063262939453,-21.642175674438477,179.869140625,0.0023956298828125,0.14402176455740204,0.13595128383882008,0.0,0.0,9.0,3.0,1.0,0.0,0.75
10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40444.0,0.0,78.19800098525974,70011.0,-0.004000000189989805,24.864368438720703,-21.775508880615234,179.86683654785156,0.0023040771484375,0.1385428896961352,0.13563320988766295,0.0,0.0,9.0,3.0,1.0,0.0,0.75
