,ID,Age,Block,Gender,Vision,LicenseMonths,frameidx,trackindex,trialn,currtime,midlinepts,SWA,posx,posz,yaw,yaw_d,yawrate,steeringbias,autoflag,sectiontype,sectionorder,sectioncount,trialtype,obstaclecolour,obstacleoffset
18,0.0,0.0,0.0,0.0,0.0,0.0,18.0,40686.0,0.0,28.800054756776074,70020.0,-0.0010000000474974513,24.950050354003906,-22.745548248291016,179.6526641845703,0.000579833984375,0.034796257121312964,0.04996588590917385,0.0,0.0,3.0,1.0,2.0,1.0,0.25
19,0.0,0.0,0.0,0.0,0.0,0.0,19.0,40720.0,0.0,28.816767044027586,70020.0,0.0010000000474974513,24.95085906982422,-22.87887954711914,179.65208435058594,0.000579833984375,0.03459883243798887,0.049161111045158835,0.0,0.0,3.0,1.0,2.0,1.0,0.25
20,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40753.0,0.0,28.83319407685026,70020.0,0.0020000000949949026,24.95166778564453,-23.012210845947266,179.6526641845703,-0.000579833984375,-0.03519214000925461,0.04833229886734341,0.0,0.0,3.0,1.0,2.0,1.0,0.25
21,0.0,0.0,0.0,0.0,0.0,0.0,21.0,40786.0,0.0,28.849882517435233,70020.0,0.0020000000949949026,24.952476501464844,-23.14554214477539,179.65383911132812,-0.0011749267578125,-0.0705785229276548,0.04753935415050535,0.0,0.0,3.0,1.0,2.0,1.0,0.25
22,0.0,0.0,0.0,0.0,0.0,0.0,22.0,40820.0,0.0,28.866692002492126,70020.0,0.0020000000949949026,24.95328140258789,-23.278873443603516,179.65499877929688,-0.00115966796875,-0.06947421527451632,0.04674123633254496,0.0,0.0,3.0,1.0,2.0,1.0,0.25
23,0.0,0.0,0.0,0.0,0.0,0.0,23.0,40853.0,0.0,28.883203857002105,70020.0,0.0020000000949949026,24.954084396362305,-23.41220474243164,179.6561737060547,-0.0011749267578125,-0.07034128419513129,0.045915806509260644,0.0,0.0,3.0,1.0,2.0,1.0,0.25
24,0.0,0.0,0.0,0.0,0.0,0.0,24.0,40886.0,0.0,28.900096352607076,70020.0,0.0020000000949949026,24.954883575439453,-23.545536041259766,179.65733337402344,-0.00115966796875,-0.06980748548623857,0.04513189512343178,0.0,0.0,3.0,1.0,2.0,1.0,0.25
25,0.0,0.0,0.0,0.0,0.0,0.0,25.0,40920.0,0.0,28.916447015725517,70020.0,0.0020000000949949026,24.95568084716797,-23.67886734008789,179.65850830078125,-0.0011749267578125,-0.07063231460499823,0.04434455319858042,0.0,0.0,3.0,1.0,2.0,1.0,0.25
26,0.0,0.0,0.0,0.0,0.0,0.0,26.0,40953.0,0.0,28.93343519985318,70020.0,0.0020000000949949026,24.95647621154785,-23.812198638916016,179.65966796875,-0.00115966796875,-0.0689369117739396,0.04352417148778432,0.0,0.0,3.0,1.0,2.0,1.0,0.25
27,0.0,0.0,0.0,0.0,0.0,0.0,27.0,40986.0,0.0,28.949940413519307,70020.0,0.0020000000949949026,24.95726776123047,-23.94552993774414,179.66082763671875,-0.00115966796875,-0.07011068611304229,0.04274732256698635,0.0,0.0,3.0,1.0,2.0,1.0,0.25
28,0.0,0.0,0.0,0.0,0.0,0.0,28.0,41020.0,0.0,28.96651807275467,70020.0,0.0020000000949949026,24.958057403564453,-24.078861236572266,179.66200256347656,-0.0011749267578125,-0.0704673575374319,0.04197110910003105,0.0,0.0,3.0,1.0,2.0,1.0,0.25
29,0.0,0.0,0.0,0.0,0.0,0.0,29.0,41053.0,0.0,28.98325209367695,70020.0,0.0020000000949949026,24.958843231201172,-24.21219253540039,179.6631622314453,-0.00115966796875,-0.0694202337552613,0.041157404251552517,0.0,0.0,3.0,1.0,2.0,1.0,0.25
30,0.0,0.0,0.0,0.0,0.0,0.0,30.0,41086.0,0.0,28.99995109924077,70020.0,0.0020000000949949026,24.959627151489258,-24.345523834228516,179.66433715820312,-0.0011749267578125,-0.07077487382605989,0.040387543489942286,0.0,0.0,3.0,1.0,2.0,1.0,0.25
31,0.0,0.0,0.0,0.0,0.0,0.0,31.0,41120.0,0.0,29.016652821513436,70020.0,0.0020000000949949026,24.96040916442871,-24.47885513305664,179.66549682617188,-0.00115966796875,-0.06898518865594866,0.039622867501851115,0.0,0.0,3.0,1.0,2.0,1.0,0.25
32,0.0,0.0,0.0,0.0,0.0,0.0,32.0,41153.0,0.0,29.03340797239341,70020.0,0.0020000000949949026,24.9611873626709,-24.612186431884766,179.6666717529297,-0.0011749267578125,-0.06994061239375558,0.03881361023283961,0.0,0.0,3.0,1.0,2.0,1.0,0.25
33,0.0,0.0,0.0,0.0,0.0,0.0,33.0,41186.0,0.0,29.04993854200877,70020.0,0.0020000000949949026,24.961963653564453,-24.74551773071289,179.6678466796875,-0.0011749267578125,-0.07090121609051812,0.03805065163886859,0.0,0.0,3.0,1.0,2.0,1.0,0.25
34,0.0,0.0,0.0,0.0,0.0,0.0,34.0,41220.0,0.0,29.066567214999132,70020.0,0.0020000000949949026,24.962736129760742,-24.878849029541016,179.6690216064453,-0.0011749267578125,-0.07069902753497012,0.03729989824859537,0.0,0.0,3.0,1.0,2.0,1.0,0.25
35,0.0,0.0,0.0,0.0,0.0,0.0,35.0,41253.0,0.0,29.082980966134112,70020.0,0.0020000000949949026,24.9635066986084,-25.01218032836914,179.67018127441406,-0.00115966796875,-0.0703623654990779,0.036494712455801874,0.0,0.0,3.0,1.0,2.0,1.0,0.25
36,0.0,0.0,0.0,0.0,0.0,0.0,36.0,41286.0,0.0,29.099718609334854,70020.0,0.0020000000949949026,24.96427345275879,-25.145511627197266,179.67135620117188,-0.0011749267578125,-0.0704099954946096,0.03574046078688826,0.0,0.0,3.0,1.0,2.0,1.0,0.25
37,0.0,0.0,0.0,0.0,0.0,0.0,37.0,41320.0,0.0,29.116409162915595,70020.0,0.0020000000949949026,24.965038299560547,-25.27884292602539,179.67251586914062,-0.00115966796875,-0.06953709014354473,0.03500228778069169,0.0,0.0,3.0,1.0,2.0,1.0,0.25
38,0.0,0.0,0.0,0.0,0.0,0.0,38.0,41353.0,0.0,29.13309579236134,70020.0,0.0020000000949949026,24.965801239013672,-25.412174224853516,179.6736602783203,-0.0011444091796875,-0.06839804707936387,0.03420073045252728,0.0,0.0,3.0,1.0,2.0,1.0,0.25
39,0.0,0.0,0.0,0.0,0.0,0.0,39.0,41386.0,0.0,29.149696392693624,70020.0,0.0020000000949949026,24.96656036376953,-25.54550552368164,179.6748504638672,-0.001190185546875,-0.07153404026970055,0.03345315832646887,0.0,0.0,3.0,1.0,2.0,1.0,0.25
40,0.0,0.0,0.0,0.0,0.0,0.0,40.0,41420.0,0.0,29.166499538763208,70020.0,0.0020000000949949026,24.967317581176758,-25.678836822509766,179.67599487304688,-0.0011444091796875,-0.0687964606148278,0.03272823967654177,0.0,0.0,3.0,1.0,2.0,1.0,0.25
41,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41453.0,0.0,29.18309259268203,70020.0,0.0020000000949949026,24.96807098388672,-25.81216812133789,179.6771697998047,-0.0011749267578125,-0.07006146880512652,0.03193168883676072,0.0,0.0,3.0,1.0,2.0,1.0,0.25
42,0.0,0.0,0.0,0.0,0.0,0.0,42.0,41486.0,0.0,29.199816652338544,70020.0,0.0020000000949949026,24.968822479248047,-25.945499420166016,179.67832946777344,-0.00115966796875,-0.069588732520337,0.031190651710782495,0.0,0.0,3.0,1.0,2.0,1.0,0.25
43,0.0,0.0,0.0,0.0,0.0,0.0,43.0,41520.0,0.0,29.216443514189674,70020.0,0.0020000000949949026,24.96957015991211,-26.07883071899414,179.67950439453125,-0.0011749267578125,-0.07088313958583059,0.030481701259789773,0.0,0.0,3.0,1.0,2.0,1.0,0.25
44,0.0,0.0,0.0,0.0,0.0,0.0,44.0,41553.0,0.0,29.233078828023878,70020.0,0.0020000000949949026,24.97031593322754,-26.212162017822266,179.6806640625,-0.00115966796875,-0.0695773898190813,0.029687619060521295,0.0,0.0,3.0,1.0,2.0,1.0,0.25
45,0.0,0.0,0.0,0.0,0.0,0.0,45.0,41586.0,0.0,29.249862655275003,70020.0,0.0020000000949949026,24.971059799194336,-26.34549331665039,179.6818389892578,-0.0011749267578125,-0.0700362559546801,0.0289529420180102,0.0,0.0,3.0,1.0,2.0,1.0,0.25
46,0.0,0.0,0.0,0.0,0.0,0.0,46.0,41620.0,0.0,29.266689949867665,70020.0,0.0020000000949949026,24.971799850463867,-26.478824615478516,179.68299865722656,-0.00115966796875,-0.0691204756346654,0.028259041054358294,0.0,0.0,3.0,1.0,2.0,1.0,0.25
47,0.0,0.0,0.0,0.0,0.0,0.0,47.0,41653.0,0.0,29.283229273322643,70020.0,0.0020000000949949026,24.972537994384766,-26.61215591430664,179.68417358398438,-0.0011749267578125,-0.07080834929846845,0.02746665492689476,0.0,0.0,3.0,1.0,2.0,1.0,0.25
48,0.0,0.0,0.0,0.0,0.0,0.0,48.0,41686.0,0.0,29.300251869095685,70020.0,0.0020000000949949026,24.9732723236084,-26.745487213134766,179.68533325195312,-0.00115966796875,-0.0695786499366166,0.02674003068150016,0.0,0.0,3.0,1.0,2.0,1.0,0.25
49,0.0,0.0,0.0,0.0,0.0,0.0,49.0,41720.0,0.0,29.316589552382975,70020.0,0.0020000000949949026,24.9740047454834,-26.87881851196289,179.68650817871094,-0.0011749267578125,-0.07063616000539544,0.02606239628613991,0.0,0.0,3.0,1.0,2.0,1.0,0.25
50,0.0,0.0,0.0,0.0,0.0,0.0,50.0,41753.0,0.0,29.33354181558256,70020.0,0.0020000000949949026,24.974733352661133,-27.012149810791016,179.6876678466797,-0.00115966796875,-0.0690236108491086,0.025272664583417873,0.0,0.0,3.0,1.0,2.0,1.0,0.25
51,0.0,0.0,0.0,0.0,0.0,0.0,51.0,41786.0,0.0,29.349832711106387,70020.0,0.0020000000949949026,24.975460052490234,-27.14548110961914,179.6888427734375,-0.0011749267578125,-0.07132345593860571,0.02455191963714473,0.0,0.0,3.0,1.0,2.0,1.0,0.25
52,0.0,0.0,0.0,0.0,0.0,0.0,52.0,41820.0,0.0,29.366528396248285,70020.0,0.0020000000949949026,24.976184844970703,-27.278812408447266,179.69000244140625,-0.00115966796875,-0.06974158872035569,0.02389207774576503,0.0,0.0,3.0,1.0,2.0,1.0,0.25
53,0.0,0.0,0.0,0.0,0.0,0.0,53.0,41853.0,0.0,29.383051721306725,70020.0,0.0020000000949949026,24.976905822753906,-27.41214370727539,179.69117736816406,-0.0011749267578125,-0.07059388361603981,0.023101907038524546,0.0,0.0,3.0,1.0,2.0,1.0,0.25
54,0.0,0.0,0.0,0.0,0.0,0.0,54.0,41886.0,0.0,29.399748915731315,70020.0,0.0020000000949949026,24.977624893188477,-27.545475006103516,179.69235229492188,-0.0011749267578125,-0.07033365788361999,0.022386705189761127,0.0,0.0,3.0,1.0,2.0,1.0,0.25
55,0.0,0.0,0.0,0.0,0.0,0.0,55.0,41920.0,0.0,29.41634378078937,70020.0,0.0020000000949949026,24.97834014892578,-27.67880630493164,179.69351196289062,-0.00115966796875,-0.06974412091079295,0.021748510235208227,0.0,0.0,3.0,1.0,2.0,1.0,0.25
56,0.0,0.0,0.0,0.0,0.0,0.0,56.0,41953.0,0.0,29.433064218167416,70020.0,0.0020000000949949026,24.979053497314453,-27.812137603759766,179.69468688964844,-0.0011749267578125,-0.07026509542264626,0.02095639022941933,0.0,0.0,3.0,1.0,2.0,1.0,0.25
57,0.0,0.0,0.0,0.0,0.0,0.0,57.0,41986.0,0.0,29.449851365840466,70020.0,0.0020000000949949026,24.979764938354492,-27.94546890258789,179.6958465576172,-0.00115966796875,-0.06966444514208103,0.020246297596577846,0.0,0.0,3.0,1.0,2.0,1.0,0.25
58,0.0,0.0,0.0,0.0,0.0,0.0,58.0,42019.0,0.0,29.466521393176592,70020.0,0.0020000000949949026,24.980472564697266,-28.078800201416016,179.697021484375,-0.0011749267578125,-0.07048777546065746,0.01962882747478662,0.0,0.0,3.0,1.0,2.0,1.0,0.25
59,0.0,0.0,0.0,0.0,0.0,0.0,59.0,42053.0,0.0,29.483145538318876,70020.0,0.0020000000949949026,24.981178283691406,-28.21213150024414,179.6981658935547,-0.0011444091796875,-0.06874406802470259,0.018834351697066053,0.0,0.0,3.0,1.0,2.0,1.0,0.25
60,0.0,0.0,0.0,0.0,0.0,0.0,60.0,42086.0,0.0,29.531194458396925,70020.0,0.0020000000949949026,24.98188018798828,-28.345462799072266,179.6993408203125,-0.0011749267578125,-0.024508301762012852,0.01813070235438467,0.0,0.0,3.0,1.0,2.0,1.0,0.25
61,0.0,0.0,0.0,0.0,0.0,0.0,61.0,42119.0,0.0,29.535422261074512,70020.0,0.0020000000949949026,24.982580184936523,-28.47879409790039,179.70050048828125,-0.00115966796875,-0.2684685643779077,0.01752821955949323,0.0,0.0,3.0,1.0,2.0,1.0,0.25
62,0.0,0.0,0.0,0.0,0.0,0.0,62.0,42186.0,0.0,29.550390119390297,70020.0,0.0020000000949949026,24.983970642089844,-28.74545669555664,179.7028350830078,-0.0023345947265625,-0.16015323691683495,0.01603992772093395,0.0,0.0,3.0,1.0,2.0,1.0,0.25
63,0.0,0.0,0.0,0.0,0.0,0.0,63.0,42219.0,0.0,29.56654427390221,70020.0,0.0020000000949949026,24.984663009643555,-28.878787994384766,179.70399475097656,-0.00115966796875,-0.07016702871585419,0.015454269139221134,0.0,0.0,3.0,1.0,2.0,1.0,0.25
64,0.0,0.0,0.0,0.0,0.0,0.0,64.0,42253.0,0.0,29.583235431196027,70020.0,0.0020000000949949026,24.9853515625,-29.01211929321289,179.70516967773438,-0.0011749267578125,-0.07066052393459014,0.01466929583750477,0.0,0.0,3.0,1.0,2.0,1.0,0.25
65,0.0,0.0,0.0,0.0,0.0,0.0,65.0,42286.0,0.0,29.599807355157157,70020.0,0.0020000000949949026,24.986038208007812,-29.145450592041016,179.70632934570312,-0.00115966796875,-0.06945160814683819,0.013972080713970898,0.0,0.0,3.0,1.0,2.0,1.0,0.25
66,0.0,0.0,0.0,0.0,0.0,0.0,66.0,42319.0,0.0,29.616454139539826,70020.0,0.0020000000949949026,24.98672103881836,-29.27878189086914,179.70750427246094,-0.0011749267578125,-0.07046990913092245,0.01340779104316053,0.0,0.0,3.0,1.0,2.0,1.0,0.25
67,0.0,0.0,0.0,0.0,0.0,0.0,67.0,42353.0,0.0,29.633231325947104,70020.0,0.0020000000949949026,24.987401962280273,-29.412113189697266,179.7086639404297,-0.00115966796875,-0.06951444208464586,0.012625225199504023,0.0,0.0,3.0,1.0,2.0,1.0,0.25
68,0.0,0.0,0.0,0.0,0.0,0.0,68.0,42386.0,0.0,29.649863621215925,70020.0,0.0020000000949949026,24.988079071044922,-29.54544448852539,179.7098388671875,-0.0011749267578125,-0.07023086429463236,0.01193099494452984,0.0,0.0,3.0,1.0,2.0,1.0,0.25
69,0.0,0.0,0.0,0.0,0.0,0.0,69.0,42419.0,0.0,29.666468749396287,70020.0,0.0020000000949949026,24.988754272460938,-29.678775787353516,179.71099853515625,-0.00115966796875,-0.07004166191887586,0.01139015274007268,0.0,0.0,3.0,1.0,2.0,1.0,0.25
70,0.0,0.0,0.0,0.0,0.0,0.0,70.0,42453.0,0.0,29.6831849607828,70020.0,0.0020000000949949026,24.98942756652832,-29.81210708618164,179.71217346191406,-0.0011749267578125,-0.07017641685635355,0.010608515261025945,0.0,0.0,3.0,1.0,2.0,1.0,0.25
71,0.0,0.0,0.0,0.0,0.0,0.0,71.0,42486.0,0.0,29.699806389216235,70020.0,0.0020000000949949026,24.990097045898438,-29.945438385009766,179.71334838867188,-0.0011749267578125,-0.0704240087015948,0.00991289737301202,0.0,0.0,3.0,1.0,2.0,1.0,0.25
72,0.0,0.0,0.0,0.0,0.0,0.0,72.0,42519.0,0.0,29.71646132372544,70020.0,0.0020000000949949026,24.990764617919922,-30.07876968383789,179.7145233154297,-0.0011749267578125,-0.07072729018839373,0.00940196077934265,0.0,0.0,3.0,1.0,2.0,1.0,0.25
73,0.0,0.0,0.0,0.0,0.0,0.0,73.0,42553.0,0.0,29.73320953190503,70020.0,0.0020000000949949026,24.99142837524414,-30.212100982666016,179.71568298339844,-0.00115966796875,-0.0691926797228146,0.008620889679809519,0.0,0.0,3.0,1.0,2.0,1.0,0.25
74,0.0,0.0,0.0,0.0,0.0,0.0,74.0,42586.0,0.0,29.749980379325,70020.0,0.0020000000949949026,24.992090225219727,-30.34543228149414,179.7168426513672,-0.00115966796875,-0.06944156525648408,0.007919770479425355,0.0,0.0,3.0,1.0,2.0,1.0,0.25
75,0.0,0.0,0.0,0.0,0.0,0.0,75.0,42619.0,0.0,29.76658037594421,70020.0,0.0020000000949949026,24.992748260498047,-30.478763580322266,179.718017578125,-0.0011749267578125,-0.07058236247303047,0.007451976564201756,0.0,0.0,3.0,1.0,2.0,1.0,0.25
76,0.0,0.0,0.0,0.0,0.0,0.0,76.0,42653.0,0.0,29.7832304807488,70020.0,0.0020000000949949026,24.993404388427734,-30.61209487915039,179.7191619873047,-0.0011444091796875,-0.06857496204395754,0.006666038787788558,0.0,0.0,3.0,1.0,2.0,1.0,0.25
77,0.0,0.0,0.0,0.0,0.0,0.0,77.0,42686.0,0.0,29.799986235341848,70020.0,0.0020000000949949026,24.99405860900879,-30.745426177978516,179.7203369140625,-0.0011749267578125,-0.07042400870160981,0.005951789568738532,0.0,0.0,3.0,1.0,2.0,1.0,0.25
78,0.0,0.0,0.0,0.0,0.0,0.0,78.0,42719.0,0.0,29.81642866284798,70020.0,0.0020000000949949026,24.994709014892578,-30.87875747680664,179.72149658203125,-0.00115966796875,-0.07041395081102352,0.00554821130637694,0.0,0.0,3.0,1.0,2.0,1.0,0.25
79,0.0,0.0,0.0,0.0,0.0,0.0,79.0,42753.0,0.0,29.83306156182988,70020.0,0.0020000000949949026,24.995357513427734,-31.012088775634766,179.72267150878906,-0.0011749267578125,-0.07056828618195529,0.004751621584233934,0.0,0.0,3.0,1.0,2.0,1.0,0.25
80,0.0,0.0,0.0,0.0,0.0,0.0,80.0,42786.0,0.0,29.849874367308697,70020.0,0.0020000000949949026,24.996002197265625,-31.14542007446289,179.7238311767578,-0.00115966796875,-0.0694189793691956,0.0040094632380309565,0.0,0.0,3.0,1.0,2.0,1.0,0.25
81,0.0,0.0,0.0,0.0,0.0,0.0,81.0,42819.0,0.0,29.866485532619826,70020.0,0.0020000000949949026,24.996644973754883,-31.278751373291016,179.72500610351562,-0.0011749267578125,-0.07018907151631756,0.003727261003577491,0.0,0.0,3.0,1.0,2.0,1.0,0.25
82,0.0,0.0,0.0,0.0,0.0,0.0,82.0,42853.0,0.0,29.883112696327494,70020.0,0.0020000000949949026,24.997285842895508,-31.41208267211914,179.72616577148438,-0.00115966796875,-0.06984809927365344,0.002913309406503001,0.0,0.0,3.0,1.0,2.0,1.0,0.25
83,0.0,0.0,0.0,0.0,0.0,0.0,83.0,42886.0,0.0,29.90002541632054,70020.0,0.0020000000949949026,24.997922897338867,-31.545413970947266,179.7273406982422,-0.0011749267578125,-0.06916509632770738,0.0020932445196741173,0.0,0.0,3.0,1.0,2.0,1.0,0.25
84,0.0,0.0,0.0,0.0,0.0,0.0,84.0,42919.0,0.0,29.916476899522824,70020.0,0.0020000000949949026,24.998558044433594,-31.67874526977539,179.72850036621094,-0.00115966796875,-0.07087902948690872,-0.0021372667907901734,0.0,0.0,3.0,1.0,2.0,1.0,0.25
85,0.0,0.0,0.0,0.0,0.0,0.0,85.0,42953.0,0.0,29.93309893166934,70020.0,0.0020000000949949026,24.999189376831055,-31.812076568603516,179.72967529296875,-0.0011749267578125,-0.07051586943254459,0.0013702486789993306,0.0,0.0,3.0,1.0,2.0,1.0,0.25
86,0.0,0.0,0.0,0.0,0.0,0.0,86.0,42986.0,0.0,29.949837480439697,70020.0,0.0020000000949949026,24.999818801879883,-31.94540786743164,179.7308349609375,-0.00115966796875,-0.06964550154545372,-0.00027991091292421726,0.0,0.0,3.0,1.0,2.0,1.0,0.25
87,0.0,0.0,0.0,0.0,0.0,0.0,87.0,43019.0,0.0,29.966401857987364,70020.0,0.0020000000949949026,25.000444412231445,-32.078739166259766,179.73199462890625,-0.00115966796875,-0.06960890645667159,-0.001594624568107303,0.0,0.0,3.0,1.0,2.0,1.0,0.25
88,0.0,0.0,0.0,0.0,0.0,0.0,88.0,43053.0,0.0,29.983341443212332,70020.0,0.0020000000949949026,25.001068115234375,-32.21207046508789,179.73316955566406,-0.0011749267578125,-0.06970389070641894,0.0015701407867993642,0.0,0.0,3.0,1.0,2.0,1.0,0.25
89,0.0,0.0,0.0,0.0,0.0,0.0,89.0,43086.0,0.0,29.99986174970539,70020.0,0.0020000000949949026,25.001689910888672,-32.345401763916016,179.73434448242188,-0.0011749267578125,-0.07078388333916281,-0.0016981661238935426,0.0,0.0,3.0,1.0,2.0,1.0,0.25
90,0.0,0.0,0.0,0.0,0.0,0.0,90.0,43119.0,0.0,30.01656649054344,70020.0,0.0020000000949949026,25.002307891845703,-32.47873306274414,179.7355194091797,-0.0011749267578125,-0.07026382700804389,-0.0027445570975176236,0.0,0.0,3.0,1.0,2.0,1.0,0.25
91,0.0,0.0,0.0,0.0,0.0,0.0,91.0,43153.0,0.0,30.033497020072254,70020.0,0.0020000000949949026,25.0029239654541,-32.612064361572266,179.73667907714844,-0.00115966796875,-0.0691217192560315,-0.003159477509891984,0.0,0.0,3.0,1.0,2.0,1.0,0.25
92,0.0,0.0,0.0,0.0,0.0,0.0,92.0,43186.0,0.0,30.049922241755695,70020.0,0.0020000000949949026,25.003536224365234,-32.74539566040039,179.73785400390625,-0.0011749267578125,-0.07139148146471402,-0.0035382984543821418,0.0,0.0,3.0,1.0,2.0,1.0,0.25
93,0.0,0.0,0.0,0.0,0.0,0.0,93.0,43219.0,0.0,30.066466696771826,70020.0,0.0020000000949949026,25.004146575927734,-32.878726959228516,179.739013671875,-0.00115966796875,-0.06974918584331313,-0.004389245519323615,0.0,0.0,3.0,1.0,2.0,1.0,0.25
94,0.0,0.0,0.0,0.0,0.0,0.0,94.0,43253.0,0.0,30.083092954909876,70020.0,0.0020000000949949026,25.00475311279297,-33.01205825805664,179.7401885986328,-0.0011749267578125,-0.07054910028523984,-0.004912973581216857,0.0,0.0,3.0,1.0,2.0,1.0,0.25
